competitor,Discipline,Sex,Nationality,mark_numeric,Predicted_World_Record_Breaker,Probability_World_Record_Breaker,World_Record_Correct,Actual_World_Record_Breaker,Actual_National_Record_Breaker,Actual_Personal_Best_Breaker
Megan KEITH,10000-metres,female,GBR,1893.85,No,7.902387e-05,Yes,No,No,Unknown
Joy NAUKOT,10000-metres,female,KEN,1894.34,No,0.0006113138,Yes,No,No,Unknown
Rebecca MWANGI,10000-metres,female,KEN,1895.16,No,0.0006113138,Yes,No,No,Yes
Wuga HE,10000-metres,female,CHN,1896.18,No,5.0823925e-05,Yes,No,No,No
Florencia BORELLI,10000-metres,female,ARG,1896.48,No,6.7279005e-05,Yes,No,Unknown,Unknown
Paityn NOE,10000-metres,female,USA,1896.91,No,0.0006113138,Yes,No,No,Unknown
Calli HAUGER-THACKERY,10000-metres,female,GBR,1897.81,No,6.7279005e-05,Yes,No,No,Unknown
Loice CHEMNUNG,10000-metres,female,KEN,1899.09,No,5.7911897e-05,Yes,No,No,Unknown
Elise CRANNY,10000-metres,female,USA,1900.07,No,5.7911897e-05,Yes,No,No,No
Glenrose XABA,10000-metres,female,RSA,1900.13,No,5.7911897e-05,Yes,No,No,Unknown
Elena BURKARD,10000-metres,female,GER,1900.79,No,5.662296e-05,Yes,No,No,Unknown
Chloe SCRIMGEOUR,10000-metres,female,USA,1901.68,No,6.650773e-05,Yes,No,No,Unknown
Sarah WANJIRU,10000-metres,female,KEN,1901.8,No,6.650773e-05,Yes,No,No,Yes
Rika KASEDA,10000-metres,female,JPN,1902.92,No,4.277402e-05,Yes,No,No,No
Courtney WAYMENT,10000-metres,female,USA,1903.17,No,4.3747717e-05,Yes,No,No,Unknown
Emily INFELD,10000-metres,female,USA,1903.56,No,5.7911897e-05,Yes,No,No,No
Jana VAN LENT,10000-metres,female,BEL,1904.05,No,0.0007262833,Yes,No,No,Unknown
Elise CRANNY,10000-metres,female,USA,1904.24,No,5.7911897e-05,Yes,No,No,No
Sarah LAHTI,10000-metres,female,SWE,1904.94,No,5.7911897e-05,Yes,No,No,No
Eva DIETERICH,10000-metres,female,GER,1905.18,No,4.277402e-05,Yes,No,No,Yes
Diana CHEROTICH,10000-metres,female,KEN,1905.22,No,6.650773e-05,Yes,No,No,Unknown
Taylor ROE,10000-metres,female,USA,1905.41,No,0.0006113138,Yes,No,No,Unknown
Katie CAMARENA,10000-metres,female,USA,1905.79,No,5.09464e-05,Yes,No,No,Unknown
Weini KELATI FREZGHI,10000-metres,female,USA,1906.37,No,5.7911897e-05,Yes,No,No,No
Lisa MERKEL,10000-metres,female,GER,1906.53,No,6.650773e-05,Yes,No,No,Unknown
Izzy FRY,10000-metres,female,GBR,1907.6,No,0.00017759537,Yes,No,No,Unknown
Emily INFELD,10000-metres,female,USA,1907.65,No,5.7911897e-05,Yes,No,No,No
Annet Chemengich CHELANGAT,10000-metres,female,UGA,1907.89,No,5.7911897e-05,Yes,No,No,Unknown
Francine NIYOMUKUNZI,10000-metres,female,BDI,1908.3,No,0.00017759537,Yes,No,No,No
Sarah WANJIRU,10000-metres,female,KEN,1908.44,No,6.650773e-05,Yes,No,No,No
Claire GREEN,10000-metres,female,USA,1909.29,No,5.7911897e-05,Yes,No,No,Unknown
Klara LUKAN,10000-metres,female,SLO,1909.76,No,0.00014946939,Yes,No,No,Unknown
Daisy JEPKEMEI,10000-metres,female,KAZ,1909.87,No,5.7911897e-05,Yes,No,No,Unknown
Alessia ZARBO,10000-metres,female,FRA,1910.62,No,7.902387e-05,Yes,No,No,Unknown
Allie BUCHALSKI,10000-metres,female,USA,1912.41,No,5.7911897e-05,Yes,No,No,Unknown
Abby NICHOLS,10000-metres,female,USA,1912.94,No,5.7911897e-05,Yes,No,No,Unknown
Bailey HERTENSTEIN,10000-metres,female,USA,1913.26,No,0.0006113138,Yes,No,No,Unknown
Isobel BATT-DOYLE,10000-metres,female,AUS,1913.41,No,6.7279005e-05,Yes,No,No,No
Holly CAMPBELL,10000-metres,female,AUS,1914.0,No,6.7279005e-05,Yes,No,No,Unknown
Chloé HERBIET,10000-metres,female,BEL,1914.06,No,5.0823925e-05,Yes,No,No,Unknown
Federica DEL BUONO,10000-metres,female,ITA,1916.53,No,5.662296e-05,Yes,No,No,Unknown
Amanda VESTRI,10000-metres,female,USA,1916.56,No,0.00014946939,Yes,No,No,Yes
Glenrose XABA,10000-metres,female,RSA,1916.65,No,5.7911897e-05,Yes,No,No,Unknown
Tabithanjeri KAMAU,10000-metres,female,KEN,1916.72,No,0.0006113138,Yes,No,No,No
Janeth Nyiva MUTUNGI,10000-metres,female,KEN,1916.75,No,6.650773e-05,Yes,No,No,Unknown
Eva DIETERICH,10000-metres,female,GER,1916.91,No,4.277402e-05,Yes,No,No,Yes
Alessia ZARBO,10000-metres,female,FRA,1916.94,No,7.902387e-05,Yes,No,No,Unknown
Pamela KOSGEI,10000-metres,female,KEN,1918.51,No,6.650773e-05,Yes,No,No,Unknown
Paityn NOE,10000-metres,female,USA,1919.22,No,0.0006113138,Yes,No,No,Unknown
Diana CHEROTICH,10000-metres,female,KEN,1920.48,No,6.650773e-05,Yes,No,No,Unknown
Alicia BERZOSA,10000-metres,female,ESP,1920.73,No,0.0007262833,Yes,No,No,Unknown
Sarah CHELANGAT,10000-metres,female,UGA,1921.15,No,0.0006113138,Yes,No,No,No
Nanaka IZAWA,10000-metres,female,JPN,1921.87,No,5.662296e-05,Yes,No,No,Unknown
Mei HOSOMI,10000-metres,female,JPN,1921.91,No,6.650773e-05,Yes,No,No,Unknown
Mei HOSOMI,10000-metres,female,JPN,1921.91,No,6.650773e-05,Yes,No,No,Unknown
Abbie DONNELLY,10000-metres,female,GBR,1922.54,No,6.7279005e-05,Yes,No,No,Yes
Juliet CHERUBET,10000-metres,female,KEN,1922.78,No,0.0006113138,Yes,No,No,Unknown
Jessica MCCLAIN,10000-metres,female,USA,1923.84,No,5.7911897e-05,Yes,No,No,Unknown
Elisa PALMERO,10000-metres,female,ITA,1925.95,No,0.00014946939,Yes,No,No,Unknown
Jadyn KEELER,10000-metres,female,CAN,1926.7,No,7.902387e-05,Yes,No,No,Unknown
Konstanze KLOSTERHALFEN,10000-metres,female,GER,1929.79,No,5.662296e-05,Yes,No,No,No
Edna CHEPKEMOI,10000-metres,female,KEN,1930.75,No,0.0006113138,Yes,No,No,Unknown
Karissa SCHWEIZER,10000-metres,female,USA,1930.82,No,5.7911897e-05,Yes,No,No,No
Bronte OATES,10000-metres,female,AUS,1931.77,No,7.902387e-05,Yes,No,No,Unknown
Taylor ROE,10000-metres,female,USA,1932.19,No,0.0006113138,Yes,No,No,Unknown
Federica DEL BUONO,10000-metres,female,ITA,1932.72,No,5.662296e-05,Yes,No,No,Unknown
Elisa PALMERO,10000-metres,female,ITA,1932.72,No,4.277402e-05,Yes,No,No,Unknown
Chloe SCRIMGEOUR,10000-metres,female,USA,1933.64,No,6.650773e-05,Yes,No,No,Unknown
SEEMA,10000-metres,female,IND,1934.66,No,0.0006113138,Yes,No,No,Unknown
Yuka ANDO,10000-metres,female,JPN,1934.8,No,5.662296e-05,Yes,No,No,No
Rosina MACHU,10000-metres,female,USA,1935.49,No,0.0006113138,Yes,No,No,Unknown
Bahar YILDIRIM,10000-metres,female,TUR,1935.78,No,4.3747717e-05,Yes,No,No,Unknown
Laura GALVÁN,10000-metres,female,MEX,1936.06,No,5.7911897e-05,Yes,No,No,No
Kaoutar FARKOUSSI,10000-metres,female,MAR,1937.32,No,5.7911897e-05,Yes,No,No,Unknown
Kazuna KANETOMO,10000-metres,female,JPN,1938.25,No,6.650773e-05,Yes,No,No,Unknown
Keira D'AMATO,10000-metres,female,USA,1939.4,No,5.7911897e-05,Yes,No,No,No
Taylor ROE,10000-metres,female,USA,1939.84,No,0.0006113138,Yes,No,No,Unknown
Elvira NOVOSELTSEVA,10-kilometres-race-walk,female,RUS,2507.0,Yes,0.99973446,No,No,No,Unknown
Alegna GONZÁLEZ,10-kilometres-race-walk,female,MEX,2586.0,No,0.00020902176,Yes,No,No,Yes
Federica CURIAZZI,10-kilometres-race-walk,female,ITA,2628.0,No,0.0001193986,Yes,No,No,Yes
Evelyn INGA,10-kilometres-race-walk,female,PER,2631.0,No,0.00020774992,Yes,No,No,Yes
Li PENG,10-kilometres-race-walk,female,CHN,2635.0,No,0.0001848376,Yes,No,No,Yes
Sofia SANTACREU,10-kilometres-race-walk,female,ESP,2637.0,No,8.065231e-05,Yes,No,No,Unknown
Sofia SANTACREU,10-kilometres-race-walk,female,ESP,2637.0,No,8.065231e-05,Yes,No,No,Unknown
Chloe LE ROCH,10-kilometres-race-walk,female,FRA,2642.0,No,8.065231e-05,Yes,No,Yes,Unknown
Chloe LE ROCH,10-kilometres-race-walk,female,FRA,2642.0,No,8.065231e-05,Yes,No,Yes,Unknown
Serena DI FABIO,10-kilometres-race-walk,female,ITA,2648.0,No,7.04053e-05,Yes,No,No,Unknown
Serena DI FABIO,10-kilometres-race-walk,female,ITA,2648.0,No,7.04053e-05,Yes,No,No,Unknown
Valentina TRAPLETTI,10-kilometres-race-walk,female,ITA,2653.0,No,0.0001193986,Yes,No,No,Yes
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2656.0,No,0.00022303367,Yes,No,Unknown,Unknown
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2656.0,No,0.00022303367,Yes,No,Unknown,Unknown
Antia CHAMOSA,10-kilometres-race-walk,female,ESP,2657.0,No,0.00013680448,Yes,No,No,Yes
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2661.0,No,0.00022303367,Yes,No,Unknown,Unknown
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2661.0,No,0.00022303367,Yes,No,Unknown,Unknown
Reykhan KAGRAMANOVA,10-kilometres-race-walk,female,RUS,2666.0,No,0.00033418904,Yes,No,No,Unknown
Ilse GUERRERO,10-kilometres-race-walk,female,MEX,2672.0,No,0.00020897712,Yes,No,No,Unknown
María PÉREZ,10-kilometres-race-walk,female,ESP,2673.0,No,0.00013677526,Yes,No,No,No
Alexandrina MIHAI,10-kilometres-race-walk,female,ITA,2677.0,No,7.04053e-05,Yes,No,No,Unknown
Yunyan JIANG,10-kilometres-race-walk,female,CHN,2682.0,No,0.0001848376,Yes,No,No,No
Claudia VENTURA,10-kilometres-race-walk,female,ESP,2684.0,No,8.065231e-05,Yes,No,No,Unknown
Claudia VENTURA,10-kilometres-race-walk,female,ESP,2684.0,No,8.065231e-05,Yes,No,No,Unknown
Kristina YEGOROVA,10-kilometres-race-walk,female,RUS,2687.0,No,0.00022303367,Yes,No,No,Unknown
Kristina YEGOROVA,10-kilometres-race-walk,female,RUS,2687.0,No,0.00022303367,Yes,No,No,Unknown
Liping PANG,10-kilometres-race-walk,female,CHN,2691.0,No,0.0001848376,Yes,No,No,Unknown
Liping PANG,10-kilometres-race-walk,female,CHN,2691.0,No,0.0001848376,Yes,No,No,Unknown
Mariia SAKHARUK,10-kilometres-race-walk,female,UKR,2692.0,No,0.00033418904,Yes,No,No,Unknown
Sofia FIORINI,10-kilometres-race-walk,female,ITA,2692.0,No,7.04053e-05,Yes,No,No,Unknown
Vitória OLIVEIRA,10-kilometres-race-walk,female,POR,2695.0,No,0.0002191349,Yes,No,No,Unknown
Liujing YANG,10-kilometres-race-walk,female,CHN,2696.0,No,0.00031350343,Yes,No,No,No
Clémence BERETTA,10-kilometres-race-walk,female,FRA,2696.0,No,0.00011457676,Yes,No,No,No
Sumika TANI,10-kilometres-race-walk,female,JPN,2697.0,No,7.04053e-05,Yes,No,No,Unknown
Kristina LYUBUSHKINA,10-kilometres-race-walk,female,RUS,2697.0,No,0.00033418904,Yes,No,No,No
Chloe LE ROCH,10-kilometres-race-walk,female,FRA,2698.0,No,8.065231e-05,Yes,No,No,Unknown
Chloe LE ROCH,10-kilometres-race-walk,female,FRA,2698.0,No,8.065231e-05,Yes,No,No,Unknown
Magaly Beatriz BONILLA,10-kilometres-race-walk,female,ECU,2699.0,No,0.00013677526,Yes,No,No,No
Nanako FUJII,10-kilometres-race-walk,female,JPN,2703.0,No,0.00011942411,Yes,No,No,No
Yukiko UMENO,10-kilometres-race-walk,female,JPN,2706.0,No,7.04053e-05,Yes,No,No,Yes
Yutong YANG,10-kilometres-race-walk,female,CHN,2706.0,No,0.0001848376,Yes,No,No,Unknown
Yutong YANG,10-kilometres-race-walk,female,CHN,2706.0,No,0.0001848376,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2708.0,No,0.00017806201,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2708.0,No,0.00017806201,Yes,No,No,Unknown
Karla Ximena SERRANO,10-kilometres-race-walk,female,MEX,2712.0,No,0.00012323125,Yes,No,No,Yes
Zhuoma BAIMA,10-kilometres-race-walk,female,CHN,2713.0,No,0.0001848376,Yes,No,No,Yes
Anastasia TRUKHOVA,10-kilometres-race-walk,female,RUS,2719.0,No,0.00022303367,Yes,No,No,Yes
Yuxia SHI,10-kilometres-race-walk,female,CHN,2726.0,No,0.00031350343,Yes,No,No,No
Raquel GONZÁLEZ,10-kilometres-race-walk,female,ESP,2726.0,No,0.00013677526,Yes,No,No,No
Jekaterina MIROTVORTSEVA,10-kilometres-race-walk,female,EST,2728.0,No,8.065231e-05,Yes,No,Unknown,Unknown
Claudia VENTURA,10-kilometres-race-walk,female,ESP,2735.0,No,8.065231e-05,Yes,No,No,Unknown
Claudia VENTURA,10-kilometres-race-walk,female,ESP,2735.0,No,8.065231e-05,Yes,No,No,Unknown
Rubi Dayana SEGURA GARCIA,10-kilometres-race-walk,female,COL,2738.0,No,8.841322e-05,Yes,No,No,Unknown
Rubi Dayana SEGURA GARCIA,10-kilometres-race-walk,female,COL,2738.0,No,8.841322e-05,Yes,No,No,Unknown
Karina PUZIKOVA,10-kilometres-race-walk,female,RUS,2738.0,No,0.00022303367,Yes,No,No,Unknown
Karina PUZIKOVA,10-kilometres-race-walk,female,RUS,2738.0,No,0.00022303367,Yes,No,No,Unknown
Tiziana SPILLER,10-kilometres-race-walk,female,HUN,2739.0,No,7.04053e-05,Yes,No,No,Unknown
Hitomi SHIMOKA,10-kilometres-race-walk,female,JPN,2742.0,No,7.04053e-05,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2743.0,No,0.00017806201,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2743.0,No,0.00017806201,Yes,No,No,Unknown
Ai OYAMA,10-kilometres-race-walk,female,JPN,2746.0,No,7.04053e-05,Yes,No,No,No
Marine MERBITZ,10-kilometres-race-walk,female,FRA,2749.0,No,8.065231e-05,Yes,No,No,Unknown
Ana DELAHAIE,10-kilometres-race-walk,female,FRA,2749.0,No,8.065231e-05,Yes,No,No,Unknown
Marine MERBITZ,10-kilometres-race-walk,female,FRA,2749.0,No,8.065231e-05,Yes,No,No,Unknown
RAVINA,10-kilometres-race-walk,female,IND,2752.0,No,0.00010002002,Yes,No,No,Unknown
Mira SHCHELEVA,10-kilometres-race-walk,female,RUS,2752.0,No,0.00022303367,Yes,No,No,Unknown
Mira SHCHELEVA,10-kilometres-race-walk,female,RUS,2752.0,No,0.00022303367,Yes,No,No,Unknown
Léna AUVRAY,10-kilometres-race-walk,female,FRA,2753.0,No,8.065231e-05,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2753.0,No,0.00017806201,Yes,No,No,Unknown
Léna AUVRAY,10-kilometres-race-walk,female,FRA,2753.0,No,8.065231e-05,Yes,No,No,Unknown
Haiying JI,10-kilometres-race-walk,female,CHN,2753.0,No,0.00031350343,Yes,No,No,No
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2753.0,No,0.00017806201,Yes,No,No,Unknown
Elisa MARINI,10-kilometres-race-walk,female,ITA,2755.0,No,7.04053e-05,Yes,No,No,Unknown
Elisa MARINI,10-kilometres-race-walk,female,ITA,2755.0,No,7.04053e-05,Yes,No,No,Unknown
Valeria FLORES,10-kilometres-race-walk,female,MEX,2757.0,No,0.00012323125,Yes,No,No,Unknown
Valeria FLORES,10-kilometres-race-walk,female,MEX,2757.0,No,0.00012323125,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2759.0,No,0.00017806201,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2759.0,No,0.00017806201,Yes,No,No,Unknown
Olena SOBCHUK,10-kilometres-race-walk,female,UKR,2763.0,No,0.00033418904,Yes,No,No,No
Martina SCIANNAMEA,10-kilometres-race-walk,female,ITA,2768.0,No,7.04053e-05,Yes,No,No,Unknown
Lucia REDONDO,10-kilometres-race-walk,female,ESP,2768.0,No,8.065231e-05,Yes,No,No,Unknown
Valeria ORTUÑO,10-kilometres-race-walk,female,MEX,2770.0,No,0.00020902176,Yes,No,No,No
. SHALINI,10-kilometres-race-walk,female,IND,2772.0,No,7.04053e-05,Yes,No,No,Unknown
Jekaterina MIROTVORTSEVA,10-kilometres-race-walk,female,EST,2775.0,No,8.065231e-05,Yes,No,Unknown,Unknown
Qianmei LIU,10-kilometres-race-walk,female,CHN,2781.0,No,0.0001848376,Yes,No,No,Unknown
Sharon Lisseth HERRERA SOTO,10-kilometres-race-walk,female,CRC,2781.0,No,8.841322e-05,Yes,No,No,No
Qianmei LIU,10-kilometres-race-walk,female,CHN,2781.0,No,0.0001848376,Yes,No,No,Unknown
Munita PRAJAPATI,10-kilometres-race-walk,female,IND,2783.0,No,7.04053e-05,Yes,No,No,Unknown
Austėja KAVALIAUSKAITĖ,10-kilometres-race-walk,female,LTU,2786.0,No,0.00011942411,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2786.0,No,0.00017806201,Yes,No,No,Unknown
Arina AMINEVA,10-kilometres-race-walk,female,RUS,2786.0,No,0.00022303367,Yes,No,No,Unknown
Arina AMINEVA,10-kilometres-race-walk,female,RUS,2786.0,No,0.00022303367,Yes,No,No,Unknown
Alessia Cristina POP,10-kilometres-race-walk,female,ROU,2786.0,No,0.00017806201,Yes,No,No,Unknown
Junting LIU,10-kilometres-race-walk,female,CHN,2787.0,No,0.0001848376,Yes,No,No,Unknown
Junting LIU,10-kilometres-race-walk,female,CHN,2787.0,No,0.0001848376,Yes,No,No,Unknown
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2788.0,No,0.00022303367,Yes,No,Unknown,Unknown
Alicia SÁNCHEZ,10-kilometres-race-walk,female,ESP,2788.0,No,0.00013680448,Yes,No,No,Unknown
Mina STANKOVIĆ,10-kilometres-race-walk,female,SRB,2788.0,No,0.00022303367,Yes,No,Unknown,Unknown
Júlia SUÁREZ PIZÀ,10-kilometres-race-walk,female,ESP,2791.0,No,8.065231e-05,Yes,No,No,Unknown
Júlia SUÁREZ PIZÀ,10-kilometres-race-walk,female,ESP,2791.0,No,8.065231e-05,Yes,No,No,Unknown
Giulia GABRIELE,10-kilometres-race-walk,female,ITA,2795.0,No,7.04053e-05,Yes,No,No,Unknown
Liv MASSON,10-kilometres-race-walk,female,FRA,2795.0,No,8.065231e-05,Yes,No,No,Unknown
Sofia FIORINI,10-kilometres-race-walk,female,ITA,2795.0,No,7.04053e-05,Yes,No,No,Unknown
Rubi Dayana SEGURA GARCIA,10-kilometres-race-walk,female,COL,2796.0,No,8.841322e-05,Yes,No,No,Unknown
Jekaterina MIROTVORTSEVA,10-kilometres-race-walk,female,EST,2796.0,No,8.065231e-05,Yes,No,Unknown,Unknown
Rubi Dayana SEGURA GARCIA,10-kilometres-race-walk,female,COL,2796.0,No,8.841322e-05,Yes,No,No,Unknown
Giulia LUCENTINI,10-kilometres-race-walk,female,ITA,2797.0,No,7.04053e-05,Yes,No,No,Unknown
Serena DI FABIO,10-kilometres-race-walk,female,ITA,2799.0,No,7.04053e-05,Yes,No,No,Unknown
Serena DI FABIO,10-kilometres-race-walk,female,ITA,2799.0,No,7.04053e-05,Yes,No,No,Unknown
Valeriya SHOLOMITSKA,10-kilometres-race-walk,female,UKR,2800.0,No,0.00022303367,Yes,No,No,No
Lilian ODIRA,800-metres,female,KEN,114.62,Yes,0.99992454,No,No,No,Unknown
Keely HODGKINSON,800-metres,female,GBR,114.74,Yes,0.99992454,No,No,Yes,Yes
Georgia HUNTER BELL,800-metres,female,GBR,114.9,Yes,0.99992454,No,No,Yes,Unknown
Keely HODGKINSON,800-metres,female,GBR,114.91,Yes,0.99992454,No,No,Yes,Yes
Keely HODGKINSON,800-metres,female,GBR,115.69,Yes,0.99992454,No,No,No,No
Sarah MORAA,800-metres,female,KEN,115.74,Yes,0.99992454,No,No,No,Unknown
Sage HURTA-KLECKER,800-metres,female,USA,115.89,Yes,0.99992454,No,No,No,Yes
Audrey WERRO,800-metres,female,SUI,115.91,Yes,0.99992454,No,No,Yes,Yes
Georgia HUNTER BELL,800-metres,female,GBR,115.96,Yes,0.99992454,No,No,No,Unknown
Audrey WERRO,800-metres,female,SUI,116.17,Yes,0.99992454,No,No,Yes,Yes
Audrey WERRO,800-metres,female,SUI,116.29,Yes,0.99992454,No,No,Yes,Yes
Lilian ODIRA,800-metres,female,KEN,116.52,Yes,0.99992454,No,No,No,Unknown
Tsige DUGUMA,800-metres,female,ETH,116.64,Yes,0.99992454,No,No,Yes,Yes
Georgia HUNTER BELL,800-metres,female,GBR,116.74,Yes,0.99992454,No,No,No,Unknown
Oratile NOWE,800-metres,female,BOT,116.76,Yes,0.99992454,No,No,Yes,Yes
Lilian ODIRA,800-metres,female,KEN,116.85,Yes,0.99992454,No,No,No,Unknown
Anaïs BOURGOIN,800-metres,female,FRA,116.97,Yes,0.99992454,No,No,No,Yes
Audrey WERRO,800-metres,female,SUI,116.99,Yes,0.99992454,No,No,Yes,Yes
Nigist GETACHEW,800-metres,female,ETH,117.01,Yes,0.99992454,No,No,No,Unknown
Tsige DUGUMA,800-metres,female,ETH,117.1,Yes,0.99992454,No,No,No,Yes
Mary MORAA,800-metres,female,KEN,117.1,Yes,0.99992454,No,No,No,No
Jessica HULL,800-metres,female,AUS,117.15,Yes,0.99992454,No,No,Yes,Unknown
Prudence SEKGODISO,800-metres,female,RSA,117.16,Yes,0.99992454,No,No,No,Yes
Prudence SEKGODISO,800-metres,female,RSA,117.16,Yes,0.99992454,No,No,No,Yes
Audrey WERRO,800-metres,female,SUI,117.25,Yes,0.99992454,No,No,Yes,Yes
Shafiqua MALONEY,800-metres,female,VIN,117.29,Yes,0.99992454,No,No,Yes,Yes
Jessica HULL,800-metres,female,AUS,117.3,Yes,0.99992454,No,No,Yes,Unknown
Audrey WERRO,800-metres,female,SUI,117.34,Yes,0.99992454,No,No,Yes,Yes
Tsige DUGUMA,800-metres,female,ETH,117.42,Yes,0.99992454,No,No,No,Yes
Audrey WERRO,800-metres,female,SUI,117.42,Yes,0.99992454,No,No,Yes,Yes
Addison WILEY,800-metres,female,USA,117.43,Yes,0.99992454,No,No,No,Yes
Oratile NOWE,800-metres,female,BOT,117.49,Yes,0.99992454,No,No,Yes,Yes
Raevyn ROGERS,800-metres,female,USA,117.52,Yes,0.99992454,No,No,No,No
Prudence SEKGODISO,800-metres,female,RSA,117.52,Yes,0.99992454,No,No,No,Yes
Keely HODGKINSON,800-metres,female,GBR,117.53,Yes,0.99992454,No,No,No,No
Sarah MORAA,800-metres,female,KEN,117.53,Yes,0.99992454,No,No,No,Unknown
Addison WILEY,800-metres,female,USA,117.55,Yes,0.99992454,No,No,No,Yes
Georgia HUNTER BELL,800-metres,female,GBR,117.55,Yes,0.99992454,No,No,No,Unknown
Sage HURTA-KLECKER,800-metres,female,USA,117.62,Yes,0.99992454,No,No,No,Yes
Halimah NAKAAYI,800-metres,female,UGA,117.62,Yes,0.99992454,No,No,No,No
Georgia HUNTER BELL,800-metres,female,GBR,117.66,Yes,0.99992454,No,No,No,Unknown
Claudia HOLLINGSWORTH,800-metres,female,AUS,117.67,Yes,0.99992454,No,No,Yes,Yes
Abbey CALDWELL,800-metres,female,AUS,117.7,Yes,0.99992454,No,No,Yes,Yes
Tsige DUGUMA,800-metres,female,ETH,117.7,Yes,0.99992454,No,No,No,Yes
Halimah NAKAAYI,800-metres,female,UGA,117.79,Yes,0.99992454,No,No,No,No
Anaïs BOURGOIN,800-metres,female,FRA,117.81,No,7.545983e-05,Yes,No,No,Yes
Sarah BILLINGS,800-metres,female,AUS,117.83,No,7.545983e-05,Yes,No,No,Yes
Mary MORAA,800-metres,female,KEN,117.83,No,7.545983e-05,Yes,No,No,No
Lilian ODIRA,800-metres,female,KEN,117.86,No,7.545983e-05,Yes,No,No,Unknown
Assia RAZIKI,800-metres,female,MAR,117.87,No,7.545983e-05,Yes,No,No,Yes
Halimah NAKAAYI,800-metres,female,UGA,117.89,No,7.545983e-05,Yes,No,No,No
Gabija GALVYDYTĖ,800-metres,female,LTU,117.96,No,7.545983e-05,Yes,No,Yes,Yes
Ajee' WILSON,800-metres,female,USA,117.98,No,7.545983e-05,Yes,No,No,No
Shafiqua MALONEY,800-metres,female,VIN,118.0,No,7.545983e-05,Yes,No,Yes,Yes
Anaïs BOURGOIN,800-metres,female,FRA,118.0,No,7.545983e-05,Yes,No,No,Yes
Prudence SEKGODISO,800-metres,female,RSA,118.0,No,7.545983e-05,Yes,No,No,Yes
Abbey CALDWELL,800-metres,female,AUS,118.02,No,7.545983e-05,Yes,No,No,Yes
Nigist GETACHEW,800-metres,female,ETH,118.02,No,7.545983e-05,Yes,No,No,Unknown
Claudia HOLLINGSWORTH,800-metres,female,AUS,118.02,No,7.545983e-05,Yes,No,No,Yes
Nia AKINS,800-metres,female,USA,118.09,No,7.545983e-05,Yes,No,No,No
Michaela ROSE,800-metres,female,USA,118.12,No,7.545983e-05,Yes,No,No,Yes
Shafiqua MALONEY,800-metres,female,VIN,118.13,No,7.545983e-05,Yes,No,Yes,Yes
Roisin WILLIS,800-metres,female,USA,118.13,No,7.545983e-05,Yes,No,No,Yes
Nigist GETACHEW,800-metres,female,ETH,118.15,No,7.545983e-05,Yes,No,No,Unknown
Daily COOPER GASPAR,800-metres,female,CUB,118.16,No,7.545983e-05,Yes,No,No,Unknown
Meghan HUNTER,800-metres,female,USA,118.21,No,7.545983e-05,Yes,No,No,Yes
Nikki HILTZ,800-metres,female,USA,118.23,No,7.545983e-05,Yes,No,No,Yes
Diribe WELTEJI,800-metres,female,ETH,118.29,No,7.545983e-05,Yes,No,No,No
Lore HOFFMANN,800-metres,female,SUI,118.29,No,7.545983e-05,Yes,No,No,Yes
Ajee' WILSON,800-metres,female,USA,118.3,No,7.545983e-05,Yes,No,No,No
Lilian ODIRA,800-metres,female,KEN,118.31,No,7.545983e-05,Yes,No,No,Unknown
Audrey WERRO,800-metres,female,SUI,118.35,No,7.545983e-05,Yes,No,No,No
Halimah NAKAAYI,800-metres,female,UGA,118.39,No,7.545983e-05,Yes,No,No,No
Mary MORAA,800-metres,female,KEN,118.4,No,7.545983e-05,Yes,No,No,No
Sage HURTA-KLECKER,800-metres,female,USA,118.4,No,7.545983e-05,Yes,No,No,No
Worknesh MESELE,800-metres,female,ETH,118.4,No,7.545983e-05,Yes,No,No,Yes
Prudence SEKGODISO,800-metres,female,RSA,118.4,No,7.545983e-05,Yes,No,No,Yes
Anaïs BOURGOIN,800-metres,female,FRA,118.41,No,7.545983e-05,Yes,No,No,Yes
Maggi CONGDON,800-metres,female,USA,118.42,No,7.545983e-05,Yes,No,No,Unknown
Meghan HUNTER,800-metres,female,USA,118.42,No,7.545983e-05,Yes,No,No,Yes
Anaïs BOURGOIN,800-metres,female,FRA,118.43,No,7.545983e-05,Yes,No,No,Yes
